e_form,vpa,gap pbe,a,c,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData minimum Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData mean NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData avg_dev SpaceGroupNumber
-1.811,15.75,0.0,5.732,5.732,68.7,68.7,-9.306,8.0,82.0,74.0,29.4,25.68,8.0,87.0,40.0,77.8,12.32,87.0,15.9994,69.620916,64.3458192,15.9994,54.8,2695.2,703.002,54.8,5.0,11.0,13.4,3.36,2.0,3.4,1.68,2.0,66.0,42.72,66.0,1.6,1.84,0.708,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,2.8,0.0,14.0,14.0,2.8,5.0,23.0,10.2,0.0,1.0,0.2,0.0,0.0,4.0,4.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,2.0,1.68,14.721,6.7392,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-1.811,13.22,0.0,4.043,4.043,90.0,90.0,-1.646,8.0,32.0,24.0,15.4,8.88,8.0,87.0,76.0,70.2,23.68,87.0,15.9994,33.1188224,20.54330688,15.9994,54.8,1759.2,637.96,54.8,3.0,13.0,13.0,4.0,2.0,2.8,0.96,2.0,66.0,37.92,66.0,1.36,2.08,0.8424,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,2.0,2.16,14.511,6.4872,9.105,0.0,0.383,0.0766,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,94.8
-1.81,12.413,0.0,3.959,3.959,90.0,90.0,0.818,8.0,76.0,68.0,32.2,29.04,8.0,87.0,66.0,67.8,23.04,87.0,15.9994,76.64564,72.775488,15.9994,54.8,3251.2,968.68,54.8,3.0,13.0,11.8,5.04,2.0,3.6,1.92,2.0,66.0,50.64,66.0,1.155,2.285,0.846,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,6.0,1.2,0.0,14.0,14.0,3.8,6.0,16.0,9.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.8,1.28,0.0,0.0,9.0,0.0,2.0,2.16,15.0495,7.5172,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.807,12.383,0.0,3.956,3.956,90.0,90.0,4.572,8.0,75.0,67.0,27.2,23.04,8.0,87.0,83.0,63.8,27.84,87.0,15.9994,63.9346,57.52224,15.9994,54.8,3404.2,787.172,54.8,1.0,15.0,11.2,5.76,2.0,3.4,1.68,2.0,66.0,57.36,66.0,0.82,2.62,0.9984,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,14.0,14.0,2.8,1.0,20.0,8.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,1.04,26.5385,25.6736,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.807,15.95,0.0,4.304,4.304,90.0,90.0,-4.266,8.0,66.0,58.0,27.8,23.76,8.0,87.0,56.0,73.4,16.96,87.0,15.9994,65.06324,58.876608,15.9994,54.8,1630.2,455.83,54.8,3.0,13.0,12.8,3.92,2.0,3.4,1.68,2.0,66.0,48.48,66.0,1.22,2.22,0.9312,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,10.0,10.0,2.0,6.0,7.0,8.6,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.2,16.563,8.9496,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
-1.806,9.452,0.0,3.615,3.615,90.0,90.0,-1.638,8.0,26.0,18.0,12.6,5.52,8.0,87.0,32.0,77.8,11.04,87.0,15.9994,26.16494772,12.19865726,15.9994,54.8,1756.2,581.774,54.8,8.0,8.0,13.8,2.64,2.0,2.6,0.72,2.0,66.0,29.04,66.0,1.61,1.83,0.8256,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,6.0,1.2,0.0,0.0,0.0,0.0,3.0,5.0,5.8,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,2.0,1.2,10.905,2.23,9.105,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,103.2
-1.806,11.886,0.0,3.902,3.902,90.0,90.0,-0.384,8.0,68.0,60.0,27.4,23.28,8.0,87.0,52.0,71.0,19.2,87.0,15.9994,63.63254,57.159768,15.9994,54.8,2182.2,834.28,54.8,3.0,13.0,12.0,4.8,2.0,3.4,1.68,2.0,66.0,47.76,66.0,1.24,2.2,0.8064,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,8.0,8.0,1.6,0.0,12.0,12.0,2.4,6.0,8.0,8.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.64,0.0,0.0,2.0,0.0,2.0,0.32,14.308,6.5108,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.806,12.77,0.0,3.997,3.997,90.0,90.0,0.15,8.0,93.0,85.0,38.8,36.96,8.0,87.0,65.0,68.6,22.08,87.0,15.9994,95.44304,95.332368,15.9994,54.8,2684.2,764.08,54.8,3.0,13.0,12.0,4.8,2.0,3.8,2.16,2.0,66.0,47.76,66.0,1.36,2.08,0.7968,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,7.0,7.0,1.6,0.0,14.0,14.0,3.6,6.0,17.0,9.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,2.4,2.88,0.0,0.0,10.0,0.0,2.0,5.36,11.99575,3.4689,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16
-1.802,11.999,0.0,3.915,3.915,90.0,90.0,0.762,8.0,65.0,57.0,26.6,22.32,8.0,87.0,58.0,69.2,21.36,87.0,15.9994,61.59871,54.719172,15.9994,54.8,2552.2,880.08,54.8,3.0,13.0,11.8,5.04,2.0,3.4,1.68,2.0,66.0,49.92,66.0,1.21,2.23,0.8328,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,7.0,7.0,1.4,0.0,9.0,9.0,1.8,6.0,5.0,7.4,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.6,0.96,0.0,0.0,5.0,0.0,2.0,1.2,14.51233333,6.889733333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.802,12.745,0.0,3.994,3.994,90.0,90.0,2.202,8.0,65.0,57.0,24.4,19.68,8.0,87.0,58.0,74.8,18.32,87.0,15.9994,56.36903,48.443556,15.9994,54.8,1574.2,576.68,54.8,3.0,13.0,13.2,4.08,2.0,3.2,1.44,2.0,66.0,43.44,66.0,1.21,2.23,0.8376,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,9.0,9.0,1.8,6.0,9.0,8.8,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.96,16.24533333,8.5684,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64
-1.8,12.293,0.0,3.946,3.946,90.0,90.0,0.373,8.0,75.0,67.0,32.8,29.76,8.0,87.0,58.0,68.8,21.84,87.0,15.9994,78.62611,75.152052,15.9994,54.8,3404.2,1050.48,54.8,3.0,13.0,11.6,5.28,2.0,3.6,1.92,2.0,66.0,51.12,66.0,1.21,2.23,0.9048,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,14.0,14.0,4.6,6.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,5.0,0.0,2.0,1.44,14.74133333,6.798133333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.8,16.311,0.0,4.337,4.337,90.0,90.0,-2.406,8.0,65.0,57.0,27.8,23.76,8.0,87.0,58.0,74.0,18.0,87.0,15.9994,65.12671,58.952772,15.9994,54.8,1574.2,459.696,54.8,3.0,13.0,13.0,4.0,2.0,3.4,1.68,2.0,66.0,48.24,66.0,1.21,2.23,0.8904,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,9.0,9.0,1.8,6.0,8.0,8.6,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.2,18.46733333,11.2348,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64
-1.8,17.71,0.0,4.457,4.457,90.0,90.0,-1.388,8.0,82.0,74.0,33.0,30.0,8.0,87.0,70.0,71.8,21.92,87.0,15.9994,79.22117,75.866124,15.9994,54.8,1149.2,393.802,54.8,3.0,13.0,13.0,4.0,2.0,3.6,1.92,2.0,66.0,52.08,66.0,1.13,2.31,0.8208,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,3.4,5.0,23.0,10.2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,2.72,18.22,10.938,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.799,19.884,0.0,4.633,4.633,90.0,90.0,-0.558,8.0,89.0,81.0,39.0,37.2,8.0,87.0,73.0,71.2,22.88,87.0,15.9994,96.43964,96.528288,15.9994,54.8,1268.2,417.602,54.8,3.0,13.0,13.0,4.0,2.0,3.8,2.16,2.0,66.0,54.96,66.0,1.1,2.34,0.828,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,14.0,14.0,2.8,3.0,25.0,9.8,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,2.0,2.16,19.9875,13.059,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
-1.799,11.094,0.0,5.391,5.391,60.1,60.1,-0.201,8.0,49.0,41.0,19.6,13.92,8.0,87.0,35.0,77.6,11.28,87.0,15.9994,43.550849,33.0617388,15.9994,54.8,1464.2,422.63,54.8,7.0,9.0,13.6,2.88,2.0,3.0,1.2,2.0,66.0,35.76,66.0,1.55,1.89,0.852,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,7.6,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,2.0,1.44,12.41251724,4.738993103,9.105,0.0,0.0,0.0,0.0,0.000310121,0.000310121,6.2e-05,9.92e-05,0.0,79.68
-1.799,16.608,0.0,4.363,4.363,90.0,90.0,3.342,8.0,91.0,83.0,25.8,26.08,8.0,87.0,69.0,71.4,21.36,87.0,15.9994,61.423912,67.8447792,15.9994,54.8,1790.2,739.28,54.8,3.0,13.0,13.0,4.0,2.0,3.2,1.52,2.0,66.0,42.96,66.0,1.5,1.94,0.8352,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.2,0.0,2.0,2.0,0.4,4.0,2.0,5.4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,12.0,0.0,2.0,5.92,14.587,6.5784,9.105,0.0,0.773,0.1546,0.0,0.0,0.0,0.0,0.0,0.0,82.08
-1.797,17.131,0.0,4.408,4.408,90.0,90.0,1.677,8.0,83.0,75.0,33.0,30.0,8.0,87.0,72.0,72.4,22.96,87.0,15.9994,79.41892,76.103424,15.9994,54.8,1016.2,355.96,54.8,3.0,13.0,13.2,4.08,2.0,3.6,1.92,2.0,66.0,52.8,66.0,1.12,2.32,0.8976,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,14.0,14.0,3.0,4.0,25.0,10.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,13.0,0.0,2.0,6.32,19.501,12.4752,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24
-1.797,11.714,0.876,5.345,7.7,90.0,90.0,-0.262,8.0,78.0,70.0,24.4,21.44,8.0,87.0,80.0,66.2,24.96,87.0,15.9994,56.63204,55.380784,15.9994,54.8,1986.6,664.16,54.8,2.0,14.0,12.0,4.8,2.0,3.2,1.44,2.0,66.0,43.2,66.0,1.0,2.44,0.864,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,9.0,9.0,1.8,0.0,14.0,14.0,2.8,2.0,22.0,8.8,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.64,16.021,8.6996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.24
-1.795,12.824,0.0,4.003,4.003,90.0,90.0,0.433,8.0,72.0,64.0,27.4,23.28,8.0,87.0,42.0,70.6,19.68,87.0,15.9994,63.878916,57.4554192,15.9994,54.8,2695.2,1084.08,54.8,4.0,12.0,11.4,5.52,2.0,3.4,1.68,2.0,66.0,49.68,66.0,1.3,2.14,0.9552,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,4.0,4.0,1.2,0.0,14.0,14.0,2.8,5.0,13.0,8.2,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.8,3.36,0.0,0.0,0.0,0.0,2.0,2.64,13.539,5.3208,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.795,18.699,0.0,4.539,4.539,90.0,90.0,-3.355,8.0,90.0,82.0,29.4,25.68,8.0,87.0,71.0,72.2,22.48,87.0,15.9994,70.991572,65.9906064,15.9994,54.8,1968.2,655.48,54.8,3.0,13.0,13.2,4.08,2.0,3.4,1.68,2.0,66.0,46.32,66.0,1.3,2.14,0.816,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.4,0.0,0.0,0.0,0.0,4.0,11.0,7.4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,2.0,1.84,16.372,8.7204,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08
-1.795,12.785,0.0,3.998,3.998,90.0,90.0,4.921,8.0,74.0,66.0,29.4,25.68,8.0,87.0,36.0,77.4,11.52,87.0,15.9994,69.33124,63.998208,15.9994,54.8,3640.2,857.83,54.8,6.0,10.0,13.4,3.12,2.0,3.4,1.68,2.0,66.0,41.28,66.0,1.78,1.66,0.6576,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.8,0.0,14.0,14.0,2.8,6.0,14.0,10.2,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,2.0,1.68,13.525,5.304,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56
-1.794,16.948,0.598,6.36,6.36,57.0,57.0,-11.44,8.0,44.0,36.0,21.2,15.84,8.0,87.0,79.0,65.0,26.4,87.0,15.9994,47.33764,37.605888,15.9994,54.8,2552.2,764.28,54.8,2.0,14.0,11.6,5.28,2.0,3.2,1.44,2.0,66.0,50.16,66.0,0.95,2.49,0.8952,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,7.0,7.0,1.4,0.0,0.0,0.0,0.0,2.0,6.0,5.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.8,19.011,14.0876,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.794,14.94,0.0,4.212,4.212,90.0,90.0,1.234,8.0,64.0,56.0,27.8,23.76,8.0,87.0,60.0,74.6,19.04,87.0,15.9994,65.40164,59.282688,15.9994,54.8,1531.2,530.836,54.8,3.0,13.0,13.2,4.08,2.0,3.4,1.68,2.0,66.0,48.72,66.0,1.2,2.24,0.8712,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.2,0.0,7.0,7.0,1.4,6.0,9.0,8.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,9.0,1.8,2.88,0.0,0.0,7.0,0.0,2.0,4.4,18.185,10.896,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64
-1.793,12.684,0.0,3.988,3.988,90.0,90.0,-0.387,8.0,90.0,82.0,38.0,36.0,8.0,87.0,71.0,66.8,24.24,87.0,15.9994,94.053252,93.6646224,15.9994,54.8,3251.2,1098.68,54.8,3.0,13.0,11.8,5.04,2.0,3.8,2.16,2.0,66.0,52.32,66.0,1.3,2.14,0.8112,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,6.0,1.6,0.0,14.0,14.0,2.8,4.0,18.0,8.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.4,2.88,0.0,0.0,0.0,0.0,2.0,1.92,14.755,7.046,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.791,17.195,0.0,4.414,4.414,90.0,90.0,-2.888,8.0,81.0,73.0,34.2,31.44,8.0,87.0,56.0,73.6,17.04,87.0,15.9994,82.9763,80.37228,15.9994,54.8,1630.2,485.28,54.8,3.0,13.0,12.8,3.92,2.0,3.6,1.92,2.0,66.0,49.2,66.0,1.22,2.22,0.9696,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,4.8,6.0,21.0,11.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.2,17.093,9.5856,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.791,11.731,0.0,3.885,3.885,90.0,90.0,0.589,8.0,43.0,35.0,17.6,11.52,8.0,87.0,76.0,65.0,26.4,87.0,15.9994,38.1908224,26.62970688,15.9994,54.8,2375.2,881.68,54.8,3.0,13.0,11.6,5.28,2.0,3.0,1.2,2.0,66.0,44.4,66.0,1.36,2.08,0.8688,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,5.0,1.2,0.0,0.0,0.0,0.0,3.0,4.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,2.8,3.36,0.0,0.0,0.0,0.0,2.0,2.4,12.767,4.3944,9.105,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,87.36
-1.79,11.637,0.0,5.425,7.724,90.0,90.0,1.768,8.0,82.0,74.0,26.0,22.4,8.0,87.0,38.0,78.2,11.68,87.0,15.9994,61.43886,58.304456,15.9994,54.8,2125.2,589.002,54.8,6.0,10.0,13.6,3.04,2.0,3.2,1.44,2.0,66.0,36.72,66.0,1.66,1.78,0.6936,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,10.0,10.0,3.0,0.0,14.0,14.0,2.8,6.0,22.0,10.4,0.0,1.0,0.2,0.0,0.0,4.0,4.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,2.0,1.44,13.323,5.9148,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2
-1.79,13.338,0.0,4.055,4.055,90.0,90.0,0.072,8.0,72.0,64.0,28.2,24.24,8.0,87.0,42.0,73.0,16.8,87.0,15.9994,65.87874,59.855208,15.9994,54.8,2451.2,981.48,54.8,4.0,12.0,12.2,4.56,2.0,3.4,1.68,2.0,66.0,44.4,66.0,1.3,2.14,0.792,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,8.0,8.0,2.0,0.0,14.0,14.0,2.8,6.0,12.0,9.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,2.0,1.84,12.631,4.2312,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.79,15.601,0.0,4.273,4.273,90.0,90.0,-4.65,8.0,68.0,60.0,23.2,18.24,8.0,87.0,52.0,69.0,21.6,87.0,15.9994,53.45066,45.523336,15.9994,54.8,2125.2,822.88,54.8,3.0,13.0,11.4,5.52,2.0,3.2,1.44,2.0,66.0,47.04,66.0,1.24,2.2,0.9552,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,5.0,5.0,1.0,0.0,12.0,12.0,2.4,6.0,8.0,7.6,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,1.6,0.0,0.0,2.0,0.0,2.0,1.28,13.818,6.7068,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.79,13.338,0.0,4.055,4.055,90.0,90.0,0.072,8.0,72.0,64.0,28.2,24.24,8.0,87.0,42.0,73.0,16.8,87.0,15.9994,65.87874,59.855208,15.9994,54.8,2451.2,981.48,54.8,4.0,12.0,12.2,4.56,2.0,3.4,1.68,2.0,66.0,44.4,66.0,1.3,2.14,0.792,3.44,1.0,1.0,0.32,2.0,0.0,4.0,4.0,8.0,8.0,2.0,0.0,14.0,14.0,2.8,6.0,12.0,9.0,0.0,1.0,0.2,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,2.0,1.84,12.631,4.2312,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8
-1.789,15.362,0.0,4.251,4.251,90.0,90.0,-2.29,8.0,68.0,60.0,28.0,24.0,8.0,87.0,52.0,73.2,16.56,87.0,15.9994,65.53364,59.441088,15.9994,54.8,1715.2,505.724,54.8,3.0,13.0,12.6,4.08,2.0,3.4,1.68,2.0,66.0,48.24,66.0,1.24,2.2,0.948,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,12.0,12.0,2.4,6.0,8.0,8.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.64,15.479,7.6488,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.36
-1.788,12.354,0.0,3.953,3.953,90.0,90.0,0.674,8.0,76.0,68.0,32.4,29.28,8.0,87.0,64.0,68.2,22.56,87.0,15.9994,77.71764,74.061888,15.9994,54.8,3251.2,963.08,54.8,3.0,13.0,11.8,5.04,2.0,3.6,1.92,2.0,66.0,50.4,66.0,1.17,2.27,0.8424,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,6.0,1.2,0.0,14.0,14.0,4.0,6.0,16.0,9.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.8,1.28,0.0,0.0,8.0,0.0,2.0,1.92,14.927,7.3212,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64
-1.788,15.251,0.0,4.241,4.241,90.0,90.0,-5.556,8.0,67.0,59.0,22.8,17.76,8.0,87.0,54.0,68.0,22.8,87.0,15.9994,52.774004,44.8625264,15.9994,54.8,2128.2,818.88,54.8,3.0,13.0,11.2,5.76,2.0,3.2,1.44,2.0,66.0,51.12,66.0,1.23,2.21,0.9648,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,3.0,0.6,0.0,11.0,11.0,2.2,5.0,8.0,7.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,1.4,2.24,0.0,0.0,3.0,0.0,2.0,1.52,14.21166667,6.608666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76
-1.786,17.358,0.0,4.427,4.427,90.0,90.0,-2.646,8.0,83.0,75.0,33.8,30.96,8.0,87.0,64.0,74.0,20.4,87.0,15.9994,81.46772,78.561984,15.9994,54.8,1290.2,410.76,54.8,3.0,13.0,13.2,4.08,2.0,3.6,1.92,2.0,66.0,51.36,66.0,1.17,2.27,0.8856,3.44,2.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,2.0,0.0,14.0,14.0,4.0,6.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.84,18.699,11.5128,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28
