e_form,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData minimum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.739,0.2,14.145,0.821,5.647,5.893,8.5,90.0,90.0,90.0,-3.347,8.0,59.0,8.0,17.0,87.0,70.0,69.2,21.36,87.0,15.9994,140.90765,124.90825,42.64217,39.306192,15.9994,54.8,1204.0,1149.2,458.28,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,203.0,137.0,108.4,66.0,1.13,3.44,2.31,1.0656,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.96,0.0,2.0,6.0,4.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,0.0,11.0,3.4,3.04,35.675,26.57,17.176,9.6852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,4.0,6.0,3.380617019
-2.737,0.0,13.553,3.011,5.61,5.928,8.151,90.0,90.0,90.0,3.286,8.0,61.0,8.0,21.0,87.0,66.0,71.4,20.16,87.0,15.9994,145.0,129.0006,61.56324,54.676608,15.9994,54.8,1373.0,1318.2,393.43,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,199.0,133.0,107.8,66.0,1.155,3.44,2.285,0.9468,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.2,0.0,5.0,5.0,1.6,0.0,6.0,13.0,7.0,7.6,2.16,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,4.0,2.4,33.8425,24.7375,17.0835,9.5742,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,3.0,5.0,3.273268354
-2.737,0.6,15.218,1.798,6.182,6.182,6.182,56.1,56.1,56.1,-5.186,8.0,59.0,8.0,17.0,87.0,70.0,65.4,25.92,87.0,15.9994,140.90765,124.90825,48.18039,38.617188,15.9994,54.8,2180.0,2125.2,709.68,54.8,3.0,5.52,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,108.0,66.0,1.13,3.44,2.31,0.9816,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.6,0.0,3.0,3.0,0.96,0.0,5.0,6.0,1.0,5.8,0.32,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,5.0,5.0,1.6,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,4.6,3.12,35.675,26.57,14.836,8.3356,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.737,0.001,11.65,0.0,3.579,3.579,4.549,90.0,90.0,90.0,4.673,8.0,59.0,8.0,17.0,87.0,70.0,71.2,21.68,87.0,15.9994,140.90765,124.90825,43.39827,39.003752,15.9994,54.8,1687.0,1632.2,611.08,54.8,3.0,4.0,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,203.0,137.0,102.4,66.0,1.13,3.44,2.31,0.924,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.96,0.0,4.0,6.0,2.0,5.4,0.72,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,4.2,2.72,35.675,26.57,16.686,9.0972,9.105,0.773,0.773,0.1546,0.24736,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,91.4,95.28,12.0,0.0,0.0,0.0
-2.735,0.928,16.641,0.0,4.366,4.366,4.366,90.0,90.0,90.0,2.548,8.0,94.0,8.0,23.0,87.0,64.0,61.6,30.48,87.0,15.9994,244.0,228.0006,88.47164,86.966688,15.9994,54.8,1345.0,1290.2,484.48,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,198.0,132.0,116.6,66.0,1.17,3.44,2.27,1.0632,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.88,0.0,6.0,8.0,2.0,6.8,0.96,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.84,0.0,2.0,8.0,4.4,2.88,33.23,24.125,15.725,7.944,9.105,0.0,0.0,0.0,0.0,0.0,0.318003638,0.318003638,0.063600728,0.101761164,0.0,11.0,166.0,155.0,42.6,49.36,12.0,3.0,5.0,3.273268354
-2.734,0.172,9.354,0.0,5.001,5.535,6.758,90.0,90.0,90.0,-3.019,3.0,72.0,8.0,1.0,87.0,86.0,61.4,30.72,87.0,6.941,178.49,171.549,46.68584,52.721664,15.9994,54.8,2506.0,2451.2,624.818,54.8,1.0,6.48,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,175.0,109.0,100.2,66.0,0.98,3.44,2.46,1.104,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,1.0,18.0,17.0,7.4,4.24,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,22.2,13.095,13.22166667,4.94,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,0.0,0.0,0.0
-2.734,1.0,11.7,1.151,5.383,5.638,7.71,90.0,90.0,90.0,3.624,8.0,62.0,8.0,23.0,87.0,64.0,67.8,23.04,87.0,15.9994,150.36,134.3606,50.84064,41.809488,15.9994,54.8,1811.0,1756.2,664.08,54.8,3.0,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,105.6,66.0,1.17,3.44,2.27,0.9312,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,6.0,6.0,1.92,0.0,6.0,6.0,1.92,0.0,6.0,8.0,2.0,6.8,0.96,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,4.0,4.0,1.28,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,3.6,1.92,33.23,24.125,14.255,7.59,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,86.2,89.04,12.0,3.0,5.0,3.273268354
-2.733,0.112,19.204,0.0,6.032,6.058,10.51,90.0,90.0,90.0,-5.106,8.0,62.0,8.0,9.0,87.0,78.0,58.6,34.08,87.0,15.9994,150.36,134.3606,67.13704,61.365168,15.9994,54.8,1345.0,1290.2,501.88,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,122.2,66.0,0.89,3.44,2.55,1.1568,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.92,0.0,2.0,8.0,6.0,5.6,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,8.0,2.8,2.08,63.59,54.485,24.827,18.8664,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,0.0,0.0,0.0
-2.732,0.0,20.836,0.332,4.705,4.705,4.705,90.0,90.0,90.0,3.15,8.0,89.0,8.0,14.0,87.0,73.0,57.8,35.04,87.0,15.9994,227.0,211.0006,100.39964,101.280288,15.9994,54.8,1323.0,1268.2,562.08,54.8,3.0,6.24,16.0,2.0,7.0,5.0,4.0,2.4,2.0,66.0,215.0,149.0,125.6,66.0,1.1,3.44,2.34,1.1232,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.8,3.36,44.5125,35.4075,23.268,16.9956,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,3.0,5.0,3.535533906
-2.732,0.0,17.89,1.091,4.472,4.472,4.472,90.0,90.0,90.0,3.249,8.0,60.0,8.0,17.0,87.0,70.0,59.4,33.12,87.0,15.9994,144.242,128.2426,66.62957,60.756204,15.9994,54.8,1294.0,1239.2,532.48,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,120.4,66.0,1.13,3.44,2.31,1.1064,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.68,0.0,5.0,6.0,1.0,5.8,0.32,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,11.0,11.0,4.2,5.04,0.0,2.0,11.0,5.4,4.08,35.675,26.57,19.56,12.546,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.732,0.024,18.856,0.0,4.551,4.551,4.551,90.0,90.0,90.0,1.975,8.0,90.0,8.0,16.0,87.0,71.0,62.4,29.52,87.0,15.9994,232.03806,216.03866,89.459052,88.1515824,15.9994,54.8,2023.0,1968.2,791.48,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,118.6,66.0,1.24,3.44,2.2,1.0416,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,12.0,12.0,3.84,0.0,4.0,14.0,10.0,7.2,2.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,2.0,2.0,0.4,0.64,0.0,2.0,8.0,3.2,1.92,32.37,23.265,18.054,10.7388,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0.0,0.0,0.0
-2.731,0.001,12.86,0.0,4.006,4.006,4.006,90.0,90.0,90.0,3.388,8.0,73.0,8.0,27.0,87.0,60.0,67.2,23.76,87.0,15.9994,180.94788,164.94848,77.239216,73.4877792,15.9994,54.8,3290.0,3235.2,1008.08,54.8,3.0,5.76,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,196.0,130.0,112.8,66.0,1.2,3.44,2.24,1.0032,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,3.0,3.0,0.96,0.0,14.0,14.0,5.04,0.0,6.0,19.0,13.0,9.4,4.08,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,3.84,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,5.8,4.56,32.05,22.945,15.497,7.6704,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.731,1.0,12.687,0.906,5.63,5.655,7.97,90.0,90.0,90.0,4.135,8.0,89.0,8.0,14.0,87.0,73.0,66.0,25.2,87.0,15.9994,227.0,211.0006,66.16864,64.332544,15.9994,54.8,1811.0,1756.2,659.68,54.8,3.0,5.04,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,215.0,149.0,109.0,66.0,1.1,3.44,2.34,0.948,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,6.0,6.0,1.84,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.8,1.12,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.8,2.16,44.5125,35.4075,16.5115,11.2004,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,3.0,5.0,3.273268354
-2.731,0.551,17.191,0.0,4.413,4.413,4.413,90.0,90.0,90.0,2.91,8.0,92.0,8.0,19.0,87.0,68.0,60.0,32.4,87.0,15.9994,238.02891,222.02951,86.053822,84.0653064,15.9994,54.8,1408.0,1353.2,573.28,54.8,3.0,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,201.0,135.0,119.0,66.0,1.14,3.44,2.3,1.0464,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,4.0,4.0,1.68,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,11.0,11.0,4.2,5.04,0.0,2.0,20.0,7.2,6.24,34.81,25.705,16.43,8.79,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.6,55.92,12.0,3.0,5.0,3.273268354
-2.729,0.0,15.313,0.868,4.246,4.246,4.246,90.0,90.0,90.0,-0.404,8.0,71.0,8.0,12.0,87.0,75.0,62.8,29.04,87.0,15.9994,174.9668,158.9674,62.37417,55.649724,15.9994,54.8,1936.0,1881.2,779.88,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,190.0,124.0,115.0,66.0,1.22,3.44,2.22,1.0536,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,14.0,14.0,4.48,0.0,3.0,17.0,14.0,7.6,3.76,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.8,3.36,32.365,23.26,17.709,10.3248,9.105,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.729,0.0,16.005,0.817,4.309,4.309,4.309,90.0,90.0,90.0,-0.434,8.0,68.0,8.0,27.0,87.0,60.0,64.6,26.88,87.0,15.9994,167.259,151.2596,74.50144,70.202448,15.9994,54.8,1770.0,1715.2,704.08,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,196.0,130.0,116.6,66.0,1.2,3.44,2.24,1.0656,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,12.0,12.0,4.56,0.0,6.0,14.0,8.0,8.4,2.88,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,7.0,7.0,1.8,2.16,0.0,2.0,16.0,4.8,4.48,32.05,22.945,17.99,10.662,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.728,0.0,15.29,3.177,6.299,6.299,6.299,54.2,54.2,54.2,-4.886,8.0,59.0,8.0,17.0,87.0,70.0,70.4,21.36,87.0,15.9994,140.90765,124.90825,51.72577,42.871644,15.9994,54.8,1204.0,1149.2,334.262,54.8,3.0,3.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,104.6,66.0,1.13,3.44,2.31,0.9456,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,10.0,10.0,3.2,0.0,3.0,3.0,0.96,0.0,5.0,13.0,8.0,7.2,2.32,0.0,0.0,0.0,0.0,0.0,5.0,2.2,1.12,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,4.4,2.88,35.675,26.57,16.3695,8.7174,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.8,56.16,12.0,3.0,5.0,3.273268354
-2.727,1.0,11.787,1.119,5.405,5.639,7.735,90.0,90.0,90.0,3.7,8.0,61.0,8.0,21.0,87.0,66.0,67.4,23.52,87.0,15.9994,145.0,129.0006,49.76864,40.523088,15.9994,54.8,1811.0,1756.2,669.68,54.8,3.0,5.04,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,199.0,133.0,105.8,66.0,1.155,3.44,2.285,0.9348,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,6.0,6.0,1.92,0.0,5.0,5.0,1.6,0.0,6.0,8.0,2.0,6.6,0.72,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,4.0,4.0,1.28,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,3.8,2.16,33.8425,24.7375,14.3775,7.786,9.105,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
-2.727,0.2,14.655,0.0,4.185,4.185,4.185,90.0,90.0,90.0,0.35,8.0,72.0,8.0,4.0,87.0,83.0,62.0,30.0,87.0,15.9994,178.49,162.4906,62.3912,55.67016,15.9994,54.8,2506.0,2451.2,596.572,54.8,1.0,6.48,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,220.0,154.0,118.6,66.0,0.82,3.44,2.62,1.1424,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,1.0,18.0,17.0,7.4,4.24,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,90.7225,81.6175,28.0475,25.07,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,0.0,0.0,0.0
-2.726,0.0,15.798,1.658,4.291,4.291,4.291,90.0,90.0,90.0,0.631,8.0,65.0,8.0,12.0,87.0,75.0,60.4,31.92,87.0,15.9994,158.92535,142.92595,59.16588,51.799776,15.9994,54.8,1799.0,1744.2,718.48,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,194.0,128.0,116.4,66.0,1.21,3.44,2.23,1.068,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.32,0.0,9.0,9.0,2.88,0.0,3.0,11.0,8.0,6.4,1.84,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,2.88,0.0,5.0,5.0,1.0,1.6,0.0,2.0,9.0,4.0,2.4,32.365,23.26,18.28333333,11.014,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.726,0.0,7.939,1.19,3.411,3.411,3.411,90.0,90.0,90.0,4.212,4.0,72.0,8.0,45.0,87.0,42.0,74.6,14.88,87.0,9.012182,178.49,169.477818,47.1000764,52.55596944,15.9994,54.8,2506.0,2451.2,846.08,54.8,2.0,6.24,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,175.0,109.0,93.8,66.0,1.3,3.44,2.14,0.9624,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,2.0,2.0,0.64,0.0,14.0,14.0,4.48,0.0,2.0,18.0,16.0,7.6,4.16,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,8.0,8.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,2.08,22.2,14.31,11.481,4.2876,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,4.0,6.0,3.380617019
-2.726,0.0,18.764,0.482,4.544,4.544,4.544,90.0,90.0,90.0,2.756,8.0,58.0,8.0,13.0,87.0,74.0,57.8,35.04,87.0,15.9994,140.116,124.1166,65.403934,59.2854408,15.9994,54.8,1193.0,1138.2,485.68,54.8,3.0,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,207.0,141.0,121.8,66.0,1.1,3.44,2.34,1.1184,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,1.0,1.0,0.48,0.0,1.0,1.0,0.32,0.0,3.0,6.0,3.0,5.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,9.0,9.0,4.32,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,7.4,6.48,37.24,28.135,20.2905,13.4226,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,3.0,5.0,3.273268354
-2.725,0.113,19.352,0.0,6.055,6.094,10.489,90.0,90.0,90.0,-5.83,8.0,61.0,8.0,9.0,87.0,78.0,58.2,34.56,87.0,15.9994,145.0,129.0006,66.06504,60.078768,15.9994,54.8,1373.0,1318.2,507.48,54.8,2.0,6.48,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,215.0,149.0,122.4,66.0,0.89,3.44,2.55,1.1604,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,0.0,2.0,7.0,5.0,5.4,1.36,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,3.0,2.4,63.59,54.485,24.9495,19.0134,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,0.0,0.0,0.0
-2.724,0.2,9.372,0.0,3.605,3.605,3.605,90.0,90.0,90.0,-0.532,4.0,61.0,8.0,21.0,87.0,66.0,69.8,20.64,87.0,9.012182,145.0,135.987818,40.4020764,41.83916944,15.9994,54.8,1560.0,1505.2,619.48,54.8,2.0,6.48,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,199.0,133.0,98.6,66.0,1.155,3.44,2.285,0.9972,3.44,2.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,0.0,2.0,7.0,5.0,5.4,1.36,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,3.0,2.4,33.8425,25.9525,13.8095,8.0132,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,0.0,0.0,0.0
-2.724,0.6,12.563,1.461,5.492,5.623,8.135,90.0,90.0,90.0,-4.733,8.0,65.0,8.0,29.0,87.0,58.0,67.8,23.04,87.0,15.9994,158.92535,142.92595,51.78393,42.941436,15.9994,54.8,2180.0,2125.2,794.68,54.8,3.0,5.52,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,106.2,66.0,1.21,3.44,2.23,0.9624,3.44,1.0,2.0,1.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,5.0,5.0,1.6,0.0,9.0,9.0,2.88,0.0,6.0,11.0,5.0,7.0,1.6,0.0,1.0,1.0,0.2,0.0,2.0,1.2,0.96,5.0,5.0,1.6,0.0,5.0,5.0,1.0,1.6,0.0,2.0,6.0,3.4,1.68,31.73666667,22.63166667,14.04833333,7.075333333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3.0,5.0,3.273268354
