e_form,e_hull,vpa,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData avg_dev MeltingT,MagpieData maximum Column,MagpieData minimum Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData range NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData mode NdValence,MagpieData range NfValence,MagpieData maximum NValence,MagpieData range NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData minimum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData range GSbandgap,MagpieData avg_dev GSmagmom,MagpieData mean SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state
-0.666,1.433,11.614,90.0,-2.563,8.0,45.0,16.4,8.0,59.0,87.0,78.6,102.9055,26.93138091,15.9994,54.8,2237.0,2182.2,734.6088,16.0,2.0,0.96,2.0,31.44,66.0,1.83,2.842,1.0,4.0,4.0,4.0,8.0,1.6,0.0,0.0,9.0,1.0,0.32,0.0,5.0,2.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.8,0.96,2.0,11.487,2.8584,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
-0.663,0.935,9.999,90.0,-3.867,8.0,29.0,15.4,8.0,49.0,87.0,74.8,63.546,20.050392,15.9994,54.8,2180.0,2125.2,822.7608,16.0,2.0,0.96,2.0,33.36,66.0,1.78,2.776,1.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,11.0,1.0,0.48,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.6,1.36,2.0,9.915,0.972,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-0.661,1.874,14.248,90.0,-4.104,8.0,68.0,22.2,8.0,3.0,87.0,59.8,167.259,46.55516,15.9994,54.8,1770.0,1715.2,526.3256,16.0,2.0,1.44,2.0,62.4,66.0,2.62,2.476,1.0,4.0,4.0,4.0,0.0,0.0,0.0,12.0,14.0,1.0,0.32,0.0,2.0,1.2,0.0,0.0,0.0,2.0,2.0,0.64,0.0,1.8,0.32,2.0,26.20133333,20.5156,0.0,0.0,0.0,91.8,12.0,0.0,0.0
-0.659,2.1,15.686,90.0,-9.392,8.0,74.0,32.6,8.0,29.0,87.0,68.2,183.84,74.583972,15.9994,54.8,3695.0,3640.2,1251.456,16.0,2.0,1.92,2.0,53.76,66.0,2.23,2.778,0.0,4.0,4.0,4.0,4.0,0.8,0.0,14.0,20.0,0.0,0.0,0.0,2.0,1.2,0.0,6.0,1.2,5.0,5.0,1.6,0.0,3.4,1.68,2.0,15.02033333,7.0984,0.0,0.0,0.0,91.8,12.0,-2.0,3.0
-0.659,0.627,9.843,90.0,-1.336,8.0,30.0,16.2,8.0,58.0,87.0,77.6,65.38,22.1554548,15.9994,54.8,1768.0,1713.2,564.2592,16.0,2.0,0.96,2.0,27.84,66.0,1.79,2.77,0.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,1.8,0.72,2.0,10.304,1.4624,0.0,0.0,0.495510784,84.8,12.0,-2.0,4.0
-0.656,0.209,12.837,90.0,-7.277,8.0,47.0,23.0,8.0,56.0,87.0,76.4,107.8682,42.465456,15.9994,54.8,2607.0,2552.2,895.7592,16.0,2.0,1.44,2.0,38.16,66.0,1.51,2.89,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,11.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.2,0.72,2.0,11.431,2.7912,0.0,0.0,0.0,91.0,12.0,-2.0,5.0
-0.656,1.339,15.683,90.0,-2.952,8.0,63.0,24.8,8.0,4.0,87.0,58.0,151.964,49.30392,15.9994,54.8,1095.0,1040.2,312.2512,16.0,2.0,1.68,2.0,68.64,66.0,2.62,2.465,1.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,0.0,0.0,7.0,7.0,2.24,0.0,2.8,1.68,2.0,30.8995,26.1534,0.0,0.0,0.0,98.8,12.0,0.0,0.0
-0.654,0.502,12.024,90.0,-0.831,3.0,78.0,21.0,8.0,1.0,87.0,65.0,195.084,58.031744,15.9994,54.8,2041.4,1986.6,603.8008,16.0,2.0,1.28,2.0,31.68,66.0,2.46,2.716,1.0,4.0,4.0,4.0,9.0,1.8,0.0,14.0,24.0,1.0,0.48,0.0,2.0,1.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.8,0.32,2.0,11.78566667,3.2168,0.0,0.0,0.0,98.0,12.0,-2.0,5.0
-0.652,0.771,13.545,90.0,0.539,8.0,52.0,20.4,8.0,55.0,90.0,81.2,127.6,36.347088,15.9994,54.8,1811.0,1756.2,581.7744,16.0,2.0,1.2,2.0,33.12,66.0,1.61,2.85,0.0,4.0,4.0,4.0,10.0,3.2,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.6,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.4,0.64,2.0,14.56166667,8.080666667,0.0,0.464,0.675412096,83.4,12.0,-2.0,4.0
-0.651,0.812,9.292,90.0,-1.547,8.0,27.0,15.4,8.0,55.0,87.0,74.8,58.933195,19.8670548,15.9994,54.8,1811.0,1756.2,832.656,16.0,2.0,0.96,2.0,30.24,66.0,1.61,2.806,0.0,4.0,4.0,4.0,7.0,2.6,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,1.4,0.0,0.0,0.0,0.0,2.6,0.72,2.0,9.658,0.6636,0.0,0.0,0.87819216,91.8,12.0,-2.0,3.0
-0.65,0.867,11.785,90.0,-0.916,8.0,45.0,20.0,8.0,59.0,87.0,78.8,102.9055,33.751128,15.9994,54.8,2237.0,2182.2,678.4552,16.0,2.0,1.2,2.0,31.68,66.0,1.63,2.882,1.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,13.0,1.0,0.32,0.0,5.0,2.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.8,0.96,2.0,11.9625,3.429,0.0,0.0,0.0,65.0,12.0,-2.0,3.0
-0.649,0.508,10.271,90.0,-1.512,8.0,29.0,15.8,8.0,55.0,87.0,76.0,63.546,20.974128,15.9994,54.8,1811.0,1756.2,734.2008,16.0,2.0,0.96,2.0,31.68,66.0,1.61,2.81,1.0,4.0,4.0,4.0,10.0,3.2,0.0,0.0,11.0,1.0,0.32,0.0,2.0,1.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.2,0.72,2.0,9.823,0.8616,0.0,0.0,0.675412096,98.0,12.0,-2.0,3.0
-0.649,2.024,15.722,90.0,-8.485,8.0,75.0,27.6,8.0,12.0,87.0,65.4,186.207,58.347372,15.9994,54.8,3459.0,3404.2,1235.616,16.0,2.0,1.68,2.0,50.16,66.0,2.22,2.688,0.0,4.0,4.0,4.0,5.0,1.2,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,2.8,0.0,0.0,0.0,0.0,4.0,2.4,2.0,14.867,6.9992,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-0.649,2.024,15.722,90.0,-8.485,8.0,75.0,27.6,8.0,12.0,87.0,65.4,186.207,58.347372,15.9994,54.8,3459.0,3404.2,1235.616,16.0,2.0,1.68,2.0,50.16,66.0,2.22,2.688,0.0,4.0,4.0,4.0,5.0,1.2,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,2.8,0.0,0.0,0.0,0.0,4.0,2.4,2.0,14.867,6.9992,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-0.646,1.362,15.183,90.0,-4.333,8.0,63.0,21.2,8.0,3.0,87.0,57.8,151.964,41.66076,15.9994,54.8,1095.0,1040.2,317.2632,16.0,2.0,1.44,2.0,64.56,66.0,2.62,2.465,1.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,0.0,0.0,7.0,7.0,2.24,0.0,2.8,1.68,2.0,27.37633333,21.9256,0.0,0.0,0.0,98.8,12.0,0.0,0.0
-0.646,1.825,15.148,90.0,-8.154,8.0,76.0,33.6,8.0,35.0,87.0,70.6,190.23,78.117648,15.9994,54.8,3306.0,3251.2,1191.936,16.0,2.0,1.92,2.0,48.24,66.0,2.2,2.752,0.0,4.0,4.0,4.0,6.0,1.2,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,0.8,2.0,2.0,0.64,0.0,2.4,0.64,2.0,14.398,6.4748,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-0.644,1.76,15.678,90.0,-8.381,8.0,77.0,33.4,8.0,31.0,87.0,70.4,192.217,77.452368,15.9994,54.8,2739.0,2684.2,1035.456,16.0,2.0,1.92,2.0,48.24,66.0,2.22,2.748,0.0,4.0,4.0,4.0,7.0,1.4,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,3.0,0.6,4.0,4.0,1.28,0.0,2.6,0.72,2.0,14.553,6.6748,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-0.644,1.528,11.627,90.0,-1.403,8.0,44.0,21.8,8.0,47.0,87.0,72.8,101.07,38.8746192,15.9994,54.8,2750.0,2695.2,1259.376,16.0,2.0,1.44,2.0,42.72,66.0,1.84,2.824,1.0,4.0,4.0,4.0,7.0,2.2,0.0,0.0,8.0,1.0,0.48,0.0,2.0,1.2,0.0,6.0,1.8,0.0,0.0,0.0,0.0,3.4,1.68,2.0,11.801,3.2352,0.0,0.0,0.0,91.8,12.0,-2.0,4.0
-0.644,0.764,12.977,90.0,0.447,8.0,78.0,30.4,8.0,63.0,87.0,80.8,195.084,67.630848,15.9994,54.8,2041.4,1986.6,599.6896,16.0,2.0,1.68,2.0,34.32,66.0,1.48,2.912,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,24.0,1.0,0.32,0.0,4.0,2.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.4,0.64,2.0,15.124,7.2644,0.0,0.0,0.0,80.4,12.0,-2.0,4.0
-0.641,1.564,17.902,90.0,-7.72,8.0,78.0,31.8,8.0,13.0,87.0,67.4,195.084,72.4777608,15.9994,54.8,2041.4,1986.6,749.952,16.0,2.0,1.92,2.0,50.64,66.0,2.34,2.74,1.0,4.0,4.0,4.0,9.0,2.0,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,9.0,2.0,0.0,0.0,0.0,0.0,3.4,2.24,2.0,15.8465,8.4204,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
-0.637,0.851,10.656,90.0,-1.999,8.0,45.0,18.8,8.0,52.0,87.0,74.4,102.9055,30.2027388,15.9994,54.8,2237.0,2182.2,875.136,16.0,2.0,1.2,2.0,35.76,66.0,1.89,2.83,1.0,4.0,4.0,4.0,8.0,2.6,0.0,0.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.4,0.0,0.0,0.0,0.0,2.8,0.96,2.0,10.28851724,1.42022069,0.0,0.0,9.92e-05,95.6,12.0,-2.0,4.0
-0.637,0.876,10.506,90.0,0.465,8.0,44.0,20.0,8.0,56.0,87.0,79.2,101.07,34.010688,15.9994,54.8,2607.0,2552.2,890.112,16.0,2.0,1.2,2.0,32.16,66.0,1.43,2.906,1.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,14.0,1.0,0.32,0.0,4.0,2.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,12.766,4.3932,0.0,0.383,0.0,91.0,12.0,-2.0,4.0
-0.637,0.851,10.656,90.0,-1.999,8.0,45.0,18.8,8.0,52.0,87.0,74.4,102.9055,30.2027388,15.9994,54.8,2237.0,2182.2,875.136,16.0,2.0,1.2,2.0,35.76,66.0,1.89,2.83,1.0,4.0,4.0,4.0,8.0,2.6,0.0,0.0,9.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.4,0.0,0.0,0.0,0.0,2.8,0.96,2.0,10.28851724,1.42022069,0.0,0.0,9.92e-05,95.6,12.0,-2.0,4.0
-0.634,0.897,11.877,90.0,2.454,8.0,43.0,22.0,8.0,53.0,87.0,73.4,98.0,39.360288,15.9994,54.8,2430.0,2375.2,1140.096,16.0,2.0,1.44,2.0,38.88,66.0,1.54,2.824,0.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,11.177,2.4864,0.0,0.0,0.0,84.8,12.0,-2.0,7.0
-0.634,0.512,11.866,90.0,-1.415,8.0,28.0,14.2,8.0,3.0,87.0,65.0,58.6934,15.790296,15.9994,54.8,1728.0,1673.2,512.8856,16.0,2.0,0.96,2.0,46.8,66.0,2.62,2.61,1.0,4.0,4.0,4.0,8.0,1.6,0.0,0.0,10.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.8,0.32,2.0,22.14833333,20.38333333,0.0,0.0,0.190526304,98.0,12.0,0.0,0.0
-0.63,1.482,11.877,90.0,0.139,8.0,77.0,22.8,8.0,60.0,87.0,78.8,192.217,55.51106091,15.9994,54.8,2739.0,2684.2,855.0888,16.0,2.0,1.2,2.0,31.2,66.0,1.83,2.826,0.0,4.0,4.0,4.0,7.0,1.4,0.0,14.0,23.0,0.0,0.0,0.0,5.0,2.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,11.601,2.9952,0.0,0.0,0.0,97.2,12.0,-2.0,3.0
-0.63,0.97,10.73,90.0,-1.922,8.0,44.0,18.6,8.0,52.0,87.0,73.8,101.07,29.7622188,15.9994,54.8,2607.0,2552.2,963.936,16.0,2.0,1.2,2.0,36.72,66.0,1.89,2.814,1.0,4.0,4.0,4.0,7.0,2.4,0.0,0.0,8.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.6,0.0,0.0,0.0,0.0,3.0,1.2,2.0,10.26251724,1.38902069,0.0,0.0,9.92e-05,89.4,12.0,-2.0,4.0
-0.628,0.711,12.447,90.0,0.867,8.0,76.0,30.2,8.0,57.0,87.0,80.6,190.23,67.197888,15.9994,54.8,3306.0,3251.2,984.0432,16.0,2.0,1.68,2.0,36.24,66.0,1.39,2.914,0.0,4.0,4.0,4.0,10.0,3.2,0.0,14.0,22.0,0.0,0.0,0.0,3.0,1.8,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.6,0.72,2.0,14.593,6.7868,0.0,0.0,0.0,79.2,12.0,-2.0,3.0
-0.628,0.176,11.671,61.4,0.407,8.0,80.0,29.8,8.0,59.0,87.0,78.2,200.59,65.159208,15.9994,54.8,2237.0,2182.2,683.9424,16.0,2.0,1.68,2.0,34.08,66.0,1.44,2.92,1.0,4.0,4.0,4.0,10.0,3.6,0.0,14.0,26.0,1.0,0.32,0.0,2.0,1.2,0.0,2.0,0.4,0.0,0.0,0.0,0.0,1.8,0.72,2.0,13.23851724,4.96022069,0.0,0.0,0.0,85.4,12.0,-2.0,4.0
-0.628,1.903,13.115,90.0,-2.986,8.0,73.0,29.4,8.0,48.0,87.0,77.8,180.94788,64.2381792,15.9994,54.8,3290.0,3235.2,999.2416,16.0,2.0,1.68,2.0,42.48,66.0,1.94,2.756,0.0,4.0,4.0,4.0,10.0,2.6,0.0,14.0,19.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,1.4,0.0,0.0,0.0,0.0,3.4,1.68,2.0,15.744,7.9668,0.0,0.0,0.0,81.2,12.0,-2.0,4.0
-0.626,0.652,10.514,90.0,1.913,8.0,52.0,20.6,8.0,58.0,90.0,81.8,127.6,37.0882548,15.9994,54.8,1768.0,1713.2,571.4544,16.0,2.0,1.2,2.0,31.68,66.0,1.56,2.86,0.0,4.0,4.0,4.0,10.0,3.4,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.6,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.2,0.32,2.0,14.46466667,8.119466667,0.0,0.464,0.495510784,76.4,12.0,-2.0,4.0
-0.626,1.177,11.881,90.0,1.248,8.0,43.0,21.8,8.0,50.0,87.0,72.8,98.0,38.870688,15.9994,54.8,2896.0,2841.2,1251.936,16.0,2.0,1.44,2.0,40.56,66.0,1.54,2.876,1.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,7.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.4,1.68,2.0,11.458,2.8236,0.0,0.0,0.0,91.8,12.0,-2.0,5.0
-0.623,0.386,15.464,63.2,-5.21,8.0,82.0,36.8,8.0,63.0,87.0,81.0,207.2,88.868448,15.9994,54.8,2041.4,1986.6,607.7784,16.0,2.0,1.92,2.0,36.0,66.0,1.16,2.986,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,28.0,1.0,0.32,0.0,4.0,2.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.4,0.64,2.0,14.089,5.9808,0.0,0.0,0.0,97.2,12.0,-2.0,4.0
-0.623,1.622,17.7,90.0,-7.658,8.0,78.0,32.4,8.0,19.0,87.0,68.6,195.084,73.758528,15.9994,54.8,2041.4,1986.6,774.192,16.0,2.0,1.92,2.0,49.2,66.0,2.3,2.748,1.0,4.0,4.0,4.0,9.0,1.8,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,1.0,0.2,10.0,10.0,3.2,0.0,3.6,2.56,2.0,15.429,7.7524,0.0,0.0,0.0,91.0,12.0,-2.0,4.0
-0.62,0.529,11.102,90.0,-1.162,8.0,79.0,25.6,8.0,52.0,87.0,75.8,196.966569,54.79440248,15.9994,54.8,1519.0,1464.2,659.2152,16.0,2.0,1.44,2.0,34.32,66.0,1.89,2.882,1.0,4.0,4.0,4.0,10.0,3.0,0.0,14.0,25.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.4,1.04,2.0,10.90051724,2.319793103,0.0,0.0,9.92e-05,95.6,12.0,-2.0,3.0
-0.617,1.766,15.817,90.0,-8.38,8.0,77.0,28.0,8.0,12.0,87.0,66.6,192.217,59.789772,15.9994,54.8,2739.0,2684.2,1062.816,16.0,2.0,1.68,2.0,47.76,66.0,2.22,2.748,0.0,4.0,4.0,4.0,7.0,1.6,0.0,14.0,23.0,0.0,0.0,0.0,2.0,1.2,0.0,9.0,2.4,0.0,0.0,0.0,0.0,3.6,2.16,2.0,14.778,7.0348,0.0,0.0,0.0,91.0,12.0,-2.0,3.0
-0.617,0.766,12.217,90.0,-1.147,8.0,78.0,25.4,8.0,52.0,87.0,75.2,195.084,54.1919804,15.9994,54.8,2041.4,1986.6,828.192,16.0,2.0,1.44,2.0,34.32,66.0,1.89,2.83,1.0,4.0,4.0,4.0,9.0,2.8,0.0,14.0,24.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,1.2,0.0,0.0,0.0,0.0,2.6,0.96,2.0,10.56451724,1.782193103,0.0,0.0,9.92e-05,95.6,12.0,-2.0,4.0
-0.616,2.179,16.04,90.0,-3.857,8.0,83.0,35.8,8.0,45.0,87.0,78.4,208.9804,85.313184,15.9994,54.8,2506.0,2451.2,745.216,16.0,2.0,1.92,2.0,45.84,66.0,2.14,2.728,0.0,4.0,4.0,4.0,10.0,2.4,0.0,14.0,29.0,0.0,0.0,0.0,3.0,1.8,0.0,8.0,1.6,0.0,0.0,0.0,0.0,3.4,1.84,2.0,16.493,8.8656,0.0,0.0,0.0,48.4,12.0,-2.0,4.0
-0.613,0.697,11.927,90.0,-1.086,8.0,46.0,19.0,8.0,52.0,87.0,75.0,106.42,31.0462188,15.9994,54.8,1828.05,1773.25,776.988,16.0,2.0,1.2,2.0,35.04,66.0,1.89,2.814,2.0,4.0,4.0,4.0,10.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.2,1.12,2.0,10.44251724,1.60502069,0.0,0.0,9.92e-05,95.6,12.0,-2.0,4.0
-0.612,0.872,12.916,90.0,-0.889,8.0,50.0,23.8,8.0,59.0,87.0,80.0,118.71,45.508008,15.9994,54.8,2237.0,2182.2,662.2816,16.0,2.0,1.44,2.0,35.76,66.0,1.48,2.912,1.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,14.0,1.0,0.32,0.0,4.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.6,0.72,2.0,14.848,7.3748,0.0,0.0,0.0,80.4,12.0,-2.0,4.0
-0.612,0.923,11.994,90.0,2.227,8.0,75.0,28.4,8.0,53.0,87.0,73.6,186.207,60.529968,15.9994,54.8,3459.0,3404.2,1387.056,16.0,2.0,1.68,2.0,39.84,66.0,1.54,2.824,0.0,4.0,4.0,4.0,5.0,2.0,0.0,14.0,21.0,0.0,0.0,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,11.251,2.5752,0.0,0.0,0.0,84.8,12.0,-2.0,7.0
-0.609,0.372,13.329,90.0,-10.331,8.0,76.0,29.4,8.0,57.0,87.0,76.6,190.23,63.863856,15.9994,54.8,3306.0,3251.2,1063.5192,16.0,2.0,1.68,2.0,37.68,66.0,1.51,2.89,1.0,4.0,4.0,4.0,10.0,3.2,0.0,14.0,22.0,1.0,0.32,0.0,2.0,1.2,0.0,4.0,0.8,0.0,0.0,0.0,0.0,2.2,0.72,2.0,11.547,2.9304,0.0,0.0,0.0,91.0,12.0,-2.0,5.0
-0.608,1.852,15.37,90.0,-8.396,8.0,76.0,33.4,8.0,33.0,87.0,70.2,190.23,77.5587648,15.9994,54.8,3306.0,3251.2,1186.416,16.0,2.0,1.92,2.0,48.96,66.0,2.21,2.75,0.0,4.0,4.0,4.0,6.0,1.2,0.0,14.0,22.0,0.0,0.0,0.0,2.0,1.2,0.0,4.0,0.8,3.0,3.0,0.96,0.0,2.6,0.72,2.0,14.42766667,6.522266667,0.0,0.0,0.0,84.8,12.0,-2.0,3.0
-0.607,0.916,12.185,90.0,-1.081,8.0,51.0,20.6,8.0,61.0,87.0,81.4,121.76,35.629104,15.9994,54.8,1728.0,1673.2,605.3232,16.0,2.0,1.2,2.0,31.44,66.0,1.53,2.856,0.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,15.0,0.0,0.0,0.0,3.0,1.8,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.2,0.32,2.0,13.839,7.0884,0.0,0.0,0.190526304,85.4,12.0,-2.0,3.0
-0.606,1.84,11.719,90.0,-4.035,8.0,73.0,28.0,8.0,48.0,87.0,72.4,180.94788,59.2677792,15.9994,54.8,3290.0,3235.2,1346.496,16.0,2.0,1.68,2.0,44.4,66.0,1.94,2.744,0.0,4.0,4.0,4.0,5.0,1.6,0.0,14.0,19.0,0.0,0.0,0.0,2.0,1.2,0.0,7.0,2.4,0.0,0.0,0.0,0.0,3.6,1.92,2.0,11.944,3.4068,0.0,0.0,0.0,91.8,12.0,-2.0,5.0
-0.605,0.839,11.86,90.0,0.665,8.0,45.0,20.2,8.0,59.0,87.0,79.8,102.9055,34.451208,15.9994,54.8,2237.0,2182.2,801.312,16.0,2.0,1.2,2.0,31.2,66.0,1.43,2.922,1.0,4.0,4.0,4.0,10.0,3.6,0.0,0.0,14.0,1.0,0.32,0.0,4.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,2.6,0.72,2.0,12.792,4.4244,0.0,0.383,0.0,97.2,12.0,-2.0,3.0
-0.598,0.255,11.408,90.0,1.552,8.0,79.0,29.4,8.0,56.0,87.0,76.6,196.966569,63.84906456,15.9994,54.8,2607.0,2552.2,920.3352,16.0,2.0,1.68,2.0,36.0,66.0,1.24,3.012,1.0,4.0,4.0,4.0,10.0,3.4,0.0,14.0,25.0,1.0,0.48,0.0,2.0,1.2,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.2,0.72,2.0,11.505,2.88,0.0,0.0,0.0,91.0,12.0,-2.0,5.0
-0.598,1.626,11.668,90.0,1.553,8.0,44.0,16.4,8.0,56.0,87.0,79.0,101.07,26.255704,15.9994,54.8,2607.0,2552.2,1004.256,16.0,2.0,0.96,2.0,30.0,66.0,1.54,2.884,1.0,4.0,4.0,4.0,7.0,1.4,0.0,0.0,8.0,1.0,0.32,0.0,4.0,2.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.8,0.96,2.0,12.253,3.7776,0.0,0.773,0.0,91.4,12.0,-2.0,4.0
-0.597,1.48,7.843,90.0,0.215,5.0,43.0,14.4,8.0,53.0,87.0,77.2,98.0,26.655264,15.9994,54.8,2430.0,2375.2,1120.416,16.0,2.0,0.96,2.0,24.48,66.0,1.54,2.852,0.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.2,1.44,2.0,9.7545,1.8122,0.0,1.524,0.0,79.2,12.0,-2.0,3.0
-0.597,1.208,11.994,90.0,1.194,8.0,75.0,28.2,8.0,50.0,87.0,73.0,186.207,60.040368,15.9994,54.8,3459.0,3404.2,1498.896,16.0,2.0,1.68,2.0,41.52,66.0,1.54,2.876,1.0,4.0,4.0,4.0,5.0,2.0,0.0,14.0,21.0,1.0,0.32,0.0,2.0,1.2,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.4,1.68,2.0,11.532,2.9124,0.0,0.0,0.0,91.8,12.0,-2.0,3.0
-0.595,0.536,13.273,90.0,0.244,8.0,83.0,37.0,8.0,63.0,87.0,82.0,208.9804,89.295744,15.9994,54.8,2041.4,1986.6,596.544,16.0,2.0,1.92,2.0,36.48,66.0,1.42,2.924,1.0,4.0,4.0,4.0,10.0,3.8,0.0,14.0,29.0,1.0,0.32,0.0,3.0,1.8,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2.2,0.32,2.0,15.057,7.1572,0.0,0.0,0.0,54.6,12.0,-2.0,5.0
-0.595,2.235,16.731,90.0,-10.65,8.0,74.0,32.0,8.0,23.0,87.0,67.0,183.84,72.528288,15.9994,54.8,3695.0,3640.2,1183.296,16.0,2.0,1.92,2.0,54.72,66.0,2.27,2.77,0.0,4.0,4.0,4.0,4.0,0.8,0.0,14.0,20.0,0.0,0.0,0.0,2.0,1.2,0.0,6.0,1.2,8.0,8.0,2.56,0.0,4.0,2.4,2.0,15.319,7.4568,0.0,0.0,0.0,86.2,12.0,-2.0,3.0
